Filename,Sample_ID,Species,Dev_stage,Sex,Age,Phenotype,Tissue,Tissue_complete,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Sample_Type,Batch,Seq_provider,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1639_F_GON_01_R2.gz,s1639_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),33837290,NA
s1639_F_HYP_02_R1.gz,s1639_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29062123,NA
s1639_F_HYP_02_R2.gz,s1639_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29062123,NA
s1639_F_LIV_01_R1.gz,s1639_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42390741,NA
s1639_F_LIV_01_R2.gz,s1639_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42390741,NA
s1639_F_LS_02_R1.gz,s1639_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22351009,NA
s1639_F_LS_02_R2.gz,s1639_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22351009,NA
s1639_F_NC_02_R1.gz,s1639_F_NC_02,Calidris pugnax,Adult,Male,6,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),19474665,NA
s1639_F_NC_02_R2.gz,s1639_F_NC_02,Calidris pugnax,Adult,Male,6,Faeder,NC,Caudal nidopallium,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),19474665,NA
s1639_F_PIT_01_R1.gz,s1639_F_PIT_01,Calidris pugnax,Adult,Male,6,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30763217,NA
s1639_F_PIT_01_R2.gz,s1639_F_PIT_01,Calidris pugnax,Adult,Male,6,Faeder,Pit,Pituitary gland,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30763217,NA
s1639_F_POA_03_R1.gz,s1639_F_POA_03,Calidris pugnax,Adult,Male,6,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34649583,NA
s1639_F_POA_03_R2.gz,s1639_F_POA_03,Calidris pugnax,Adult,Male,6,Faeder,POM,Medial preoptic area,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34649583,NA
s1639_F_RAP_03_R1.gz,s1639_F_RAP_03,Calidris pugnax,Adult,Male,6,Faeder,Rap,Raphe,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29106565,NA
s1639_F_RAP_03_R2.gz,s1639_F_RAP_03,Calidris pugnax,Adult,Male,6,Faeder,Rap,Raphe,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29106565,NA
s1639_F_TNA_03_R1.gz,s1639_F_TNA_03,Calidris pugnax,Adult,Male,6,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21674449,NA
s1639_F_TNA_03_R2.gz,s1639_F_TNA_03,Calidris pugnax,Adult,Male,6,Faeder,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),21674449,NA
s1639_F_VTA_03_R1.gz,s1639_F_VTA_03,Calidris pugnax,Adult,Male,6,Faeder,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24995897,NA
s1639_F_VTA_03_R2.gz,s1639_F_VTA_03,Calidris pugnax,Adult,Male,6,Faeder,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24995897,NA
s1640_S_ADR_02_R1.gz,s1640_S_ADR_02,Calidris pugnax,Adult,Male,6,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32162124,7.9
s1640_S_ADR_02_R2.gz,s1640_S_ADR_02,Calidris pugnax,Adult,Male,6,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32162124,7.9
s1640_S_GON_01_R1.gz,s1640_S_GON_01,Calidris pugnax,Adult,Male,6,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34167289,NA
s1640_S_GON_01_R2.gz,s1640_S_GON_01,Calidris pugnax,Adult,Male,6,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34167289,NA
s1640_S_LIV_01_R1.gz,s1640_S_LIV_01,Calidris pugnax,Adult,Male,6,Satellite,Liv,Liver,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26532315,NA
s1640_S_LIV_01_R2.gz,s1640_S_LIV_01,Calidris pugnax,Adult,Male,6,Satellite,Liv,Liver,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26532315,NA
s1640_S_PIT_01_R1.gz,s1640_S_PIT_01,Calidris pugnax,Adult,Male,6,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34772793,10
s1640_S_PIT_01_R2.gz,s1640_S_PIT_01,Calidris pugnax,Adult,Male,6,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/6/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.67,3.37,1640,2.05,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34772793,10
s1645_S_ADR_02_R1.gz,s1645_S_ADR_02,Calidris pugnax,Adult,Male,5,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),33340011,8.7
s1645_S_ADR_02_R2.gz,s1645_S_ADR_02,Calidris pugnax,Adult,Male,5,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),33340011,8.7
s1645_S_GON_01_R1.gz,s1645_S_GON_01,Calidris pugnax,Adult,Male,5,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38137594,7.1
s1645_S_GON_01_R2.gz,s1645_S_GON_01,Calidris pugnax,Adult,Male,5,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38137594,7.1
s1645_S_LIV_01_R1.gz,s1645_S_LIV_01,Calidris pugnax,Adult,Male,5,Satellite,Liv,Liver,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47299753,7.1
s1645_S_LIV_01_R2.gz,s1645_S_LIV_01,Calidris pugnax,Adult,Male,5,Satellite,Liv,Liver,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47299753,7.1
s1645_S_PIT_01_R1.gz,s1645_S_PIT_01,Calidris pugnax,Adult,Male,5,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45581302,NA
s1645_S_PIT_01_R2.gz,s1645_S_PIT_01,Calidris pugnax,Adult,Male,5,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/17/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,164.6,3.21,1645,1.95,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45581302,NA
s1647_F_BLO_01_R1.gz,s1647_F_BLO_01,Calidris pugnax,Adult,Male,6,Faeder,Blo,Blood,Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39344526,9
s1647_F_BLO_01_R2.gz,s1647_F_BLO_01,Calidris pugnax,Adult,Male,6,Faeder,Blo,Blood,Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39344526,9
s1647_F_GON_01_R1.gz,s1647_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30570017,9.1
s1647_F_GON_01_R2.gz,s1647_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30570017,9.1
s1647_F_LIV_01_R1.gz,s1647_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34925007,NA
s1647_F_LIV_01_R2.gz,s1647_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/10/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,136.18,3.03,1647,2.22,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34925007,NA
s1650_F_ADR_02_R1.gz,s1650_F_ADR_02,Calidris pugnax,Adult,Male,6,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),33003972,8.2
s1650_F_ADR_02_R2.gz,s1650_F_ADR_02,Calidris pugnax,Adult,Male,6,Faeder,Adr,Adrenal glands,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),33003972,8.2
s1650_F_GON_01_R1.gz,s1650_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42361978,NA
s1650_F_GON_01_R2.gz,s1650_F_GON_01,Calidris pugnax,Adult,Male,6,Faeder,Gon,Male gonads (testes),Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42361978,NA
s1650_F_HYP_02_R1.gz,s1650_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30119614,NA
s1650_F_HYP_02_R2.gz,s1650_F_HYP_02,Calidris pugnax,Adult,Male,6,Faeder,Hyp,Hypothalamus,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),30119614,NA
s1650_F_LIV_01_R1.gz,s1650_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36738276,NA
s1650_F_LIV_01_R2.gz,s1650_F_LIV_01,Calidris pugnax,Adult,Male,6,Faeder,Liv,Liver,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36738276,NA
s1650_F_LS_02_R1.gz,s1650_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28228919,NA
s1650_F_LS_02_R2.gz,s1650_F_LS_02,Calidris pugnax,Adult,Male,6,Faeder,LS,Lateral septum,Jasmine L. Loveland,6/5/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,123.05,3.01,1650,2.45,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28228919,NA
